1.015000000000000069e-01 7.520000000000000295e-02 4.329999999999999821e-02 3.553999999999999937e-01 3.814000000000000168e-01 1.097999999999999948e-01 7.580000000000000626e-02 9.560000000000000442e-02 3.670000000000000345e-02 2.300000000000000100e-01
1.562999999999999945e-01 1.770000000000000046e-02 8.680000000000000215e-02 1.912000000000000088e-01 3.840999999999999970e-01 5.650000000000000161e-02 2.989999999999999949e-02 1.720000000000000001e-02 8.229999999999999816e-02 3.788000000000000256e-01
4.615000000000000213e-01 4.660000000000000253e-01 1.514999999999999958e-01 4.811000000000000276e-01 9.631999999999999451e-01 2.510000000000000009e-01 1.209999999999999964e-01 1.091000000000000025e-01 3.232999999999999763e-01 6.158000000000000140e-01
2.554000000000000159e-01 8.327999999999999847e-01 1.154000000000000026e-01 1.786000000000000087e-01 2.718999999999999750e-01 1.499000000000000055e-01 6.700000000000000226e-03 1.414999999999999869e-01 8.840000000000000635e-02 2.923000000000000043e-01
5.557999999999999607e-01 3.699999999999999817e-02 6.040000000000000230e-02 2.371000000000000052e-01 4.883000000000000118e-01 7.470000000000000251e-02 2.359999999999999945e-02 2.249999999999999917e-02 2.518000000000000238e-01 1.774000000000000021e-01
7.090000000000000469e-02 7.340000000000000691e-02 4.440000000000000197e-02 3.420000000000000262e-01 3.320000000000000173e-01 9.850000000000000422e-02 5.099999999999999672e-02 4.359999999999999987e-02 4.089999999999999886e-02 1.228999999999999954e-01
2.313999999999999946e-01 2.396000000000000074e-01 1.330000000000000071e-01 4.205999999999999739e-01 1.261700000000000044e+00 2.924999999999999822e-01 1.021999999999999992e-01 1.045999999999999985e-01 2.646999999999999909e-01 8.519999999999999796e-01
2.255999999999999950e-01 4.655000000000000249e-01 1.184999999999999942e-01 5.241999999999999993e-01 2.192999999999999949e-01 1.648000000000000020e-01 1.199999999999999895e-03 1.195999999999999980e-01 1.260999999999999899e-01 3.589999999999999858e-01
1.136000000000000065e-01 3.700000000000000164e-03 5.009999999999999870e-02 1.792999999999999872e-01 3.593000000000000083e-01 1.502999999999999892e-01 4.647000000000000020e-01 3.146999999999999797e-01 1.192000000000000004e-01 2.013999999999999957e-01
2.175999999999999879e-01 2.328000000000000069e-01 5.519999999999999907e-02 2.341000000000000025e-01 4.706000000000000183e-01 1.633999999999999897e-01 5.659999999999999754e-02 6.230000000000000121e-02 2.386000000000000065e-01 6.169000000000000039e-01
2.720000000000000195e-01 9.900000000000000466e-02 1.110000000000000049e-02 1.688999999999999946e-01 2.429000000000000048e-01 2.069999999999999896e-01 4.022999999999999909e-01 8.500000000000000611e-02 1.039999999999999952e-01 2.354999999999999871e-01
1.006999999999999978e-01 1.259000000000000119e-01 1.993000000000000049e-01 4.373000000000000220e-01 3.981000000000000094e-01 9.270000000000000462e-02 8.269999999999999574e-02 3.699999999999999817e-02 9.099999999999999756e-02 1.406000000000000028e-01
2.442999999999999894e-01 8.419999999999999707e-02 4.410000000000000031e-02 2.247999999999999998e-01 3.270000000000000129e-01 1.567999999999999949e-01 1.700000000000000122e-02 1.405000000000000138e-01 1.826000000000000123e-01 3.513999999999999901e-01
3.076999999999999735e-01 6.400000000000000307e-03 9.520000000000000684e-02 1.028399999999999981e+00 8.416000000000000147e-01 1.328999999999999904e-01 2.582999999999999741e-01 2.447999999999999898e-01 8.989999999999999380e-02 1.589000000000000135e-01
4.580000000000000182e-01 2.594000000000000195e-01 1.130000000000000032e-01 3.049999999999999933e-01 6.281999999999999806e-01 1.923999999999999877e-01 6.790000000000000202e-02 7.760000000000000231e-02 2.533000000000000251e-01 9.697000000000000064e-01
1.444999999999999896e-01 4.519999999999999712e-02 2.960000000000000131e-02 3.578000000000000069e-01 3.109999999999999987e-01 7.870000000000000606e-02 8.240000000000000102e-02 2.040000000000000147e-02 5.410000000000000225e-02 1.231000000000000011e-01
2.952000000000000179e-01 2.462000000000000022e-01 1.554999999999999993e-01 3.292999999999999816e-01 7.476000000000000423e-01 1.817999999999999894e-01 7.580000000000000626e-02 7.979999999999999594e-02 2.457000000000000017e-01 5.497999999999999554e-01
2.190000000000000002e-01 9.929999999999999938e-02 6.840000000000000246e-02 2.622999999999999776e-01 2.124999999999999944e-01 1.879000000000000115e-01 3.986000000000000099e-01 1.120000000000000023e-01 1.487999999999999878e-01 2.742999999999999883e-01
7.639999999999999569e-02 2.319999999999999840e-02 4.880000000000000310e-02 3.629000000000000004e-01 4.716000000000000192e-01 9.130000000000000615e-02 4.019999999999999962e-02 3.017000000000000237e-01 2.255000000000000060e-01 1.673999999999999932e-01
9.890000000000000180e-02 6.729999999999999871e-02 1.510000000000000057e-02 5.725999999999999979e-01 1.012899999999999912e+00 1.091000000000000025e-01 4.599999999999999922e-02 1.619999999999999912e-02 2.110000000000000070e-02 1.841000000000000136e-01
2.358000000000000096e-01 1.154000000000000026e-01 8.260000000000000675e-02 1.545999999999999874e-01 2.381000000000000061e-01 4.102000000000000091e-01 5.469999999999999862e-02 4.289000000000000035e-01 5.588999999999999524e-01 2.250000000000000056e-01
9.249999999999999889e-02 9.049999999999999711e-02 2.716000000000000081e-01 3.659999999999999920e-01 2.018499999999999961e+00 2.619000000000000217e-01 6.629999999999999782e-02 2.817000000000000060e-01 1.297000000000000097e-01 3.335000000000000187e-01
9.180000000000000659e-02 4.989999999999999991e-02 2.479999999999999913e-02 3.668000000000000149e-01 3.775000000000000022e-01 1.270000000000000018e-01 6.710000000000000686e-02 3.969999999999999918e-02 8.260000000000000675e-02 1.899000000000000132e-01
6.269000000000000128e-01 2.381000000000000061e-01 9.160000000000000087e-02 2.594000000000000195e-01 6.393999999999999684e-01 2.039999999999999869e-01 5.630000000000000282e-02 5.210000000000000048e-02 2.235000000000000042e-01 5.014999999999999458e-01
7.622999999999999776e-01 2.480999999999999872e-01 1.229999999999999982e-01 2.973999999999999977e-01 5.249000000000000332e-01 1.665000000000000091e-01 7.000000000000000666e-02 6.500000000000000222e-02 2.441000000000000114e-01 7.678000000000000380e-01
1.287000000000000088e-01 4.569999999999999757e-02 2.249999999999999917e-02 2.954999999999999849e-01 3.882999999999999785e-01 1.368000000000000049e-01 7.610000000000000098e-02 1.799999999999999864e-02 4.590000000000000330e-02 1.439999999999999891e-01
1.073000000000000065e-01 5.859999999999999931e-02 1.411000000000000032e-01 1.748000000000000109e-01 4.688999999999999835e-01 1.345000000000000084e-01 1.619999999999999912e-02 4.279999999999999777e-02 2.807999999999999940e-01 1.544000000000000095e-01
2.149999999999999967e-01 6.049999999999999822e-02 2.429999999999999868e-02 1.598999999999999866e-01 2.515999999999999903e-01 1.642000000000000126e-01 5.000000000000000278e-02 1.476000000000000090e-01 1.424999999999999878e-01 2.676999999999999935e-01
1.242000000000000048e-01 4.229999999999999732e-02 3.409999999999999837e-02 4.444000000000000172e-01 7.105000000000000204e-01 1.082000000000000045e-01 5.530000000000000193e-02 2.199999999999999872e-02 -1.640000000000000138e-02 1.449999999999999900e-01
2.489999999999999991e-01 2.336000000000000021e-01 3.749999999999999861e-02 2.833999999999999853e-01 6.084000000000000519e-01 5.383000000000000007e-01 6.550000000000000266e-02 1.565000000000000002e-01 3.541000000000000258e-01 4.696000000000000174e-01
2.550999999999999934e-01 9.080000000000000571e-02 5.149999999999999717e-02 1.656999999999999862e-01 2.310000000000000109e-01 1.491000000000000103e-01 2.750000000000000014e-02 1.486000000000000099e-01 1.557000000000000051e-01 2.526999999999999802e-01
1.009000000000000036e-01 1.360999999999999988e-01 1.940999999999999948e-01 1.985999999999999988e-01 4.738999999999999879e-01 3.799999999999999906e-02 5.840000000000000052e-02 4.959999999999999826e-02 8.329999999999999905e-02 1.744999999999999885e-01
4.850000000000000144e-02 6.779999999999999916e-02 1.134000000000000008e-01 1.970000000000000084e-01 3.859000000000000208e-01 3.749999999999999861e-02 4.989999999999999991e-02 5.100000000000000366e-03 8.069999999999999396e-02 1.584000000000000130e-01
2.500999999999999890e-01 1.095000000000000001e-01 6.230000000000000121e-02 1.847000000000000031e-01 3.069999999999999951e-01 1.335999999999999965e-01 5.949999999999999734e-02 1.481000000000000094e-01 1.670000000000000095e-01 2.713999999999999746e-01
2.419000000000000039e-01 2.034999999999999865e-01 5.700000000000000205e-02 4.045000000000000262e-01 4.560000000000000164e-01 2.043000000000000094e-01 8.770000000000000018e-02 7.660000000000000142e-02 2.963000000000000078e-01 8.770000000000000018e-01
1.210999999999999993e-01 7.259999999999999787e-02 4.170000000000000095e-02 4.359000000000000097e-01 3.246999999999999886e-01 9.719999999999999474e-02 6.210000000000000242e-02 2.089999999999999844e-02 6.899999999999999883e-03 1.411000000000000032e-01
9.629999999999999671e-02 4.089999999999999886e-02 2.460000000000000034e-02 4.354000000000000092e-01 2.801000000000000156e-01 7.950000000000000122e-02 6.690000000000000113e-02 3.699999999999999817e-02 5.799999999999999600e-03 1.688000000000000056e-01
1.257000000000000062e-01 9.840000000000000135e-02 8.129999999999999727e-02 2.205000000000000016e-01 5.109000000000000208e-01 3.300000000000000155e-02 3.459999999999999881e-02 2.350000000000000006e-02 7.149999999999999412e-02 1.862999999999999934e-01
2.983999999999999986e-01 2.399000000000000021e-01 7.439999999999999392e-02 8.842999999999999750e-01 8.918000000000000371e-01 1.776000000000000079e-01 7.689999999999999614e-02 7.290000000000000646e-02 3.093000000000000194e-01 8.002000000000000224e-01
2.373999999999999999e-01 1.084999999999999992e-01 3.540000000000000091e-02 1.252999999999999947e-01 2.205000000000000016e-01 1.615999999999999936e-01 1.750000000000000167e-02 1.602000000000000091e-01 1.290000000000000036e-01 2.642999999999999794e-01
2.139000000000000068e-01 2.308999999999999941e-01 4.070000000000000007e-02 4.976999999999999758e-01 5.461000000000000298e-01 1.981999999999999873e-01 6.339999999999999802e-02 5.600000000000000117e-02 2.520000000000000018e-01 5.361000000000000210e-01
9.410000000000000309e-02 4.959999999999999826e-02 7.149999999999999412e-02 2.117999999999999883e-01 4.323000000000000176e-01 5.990000000000000185e-02 2.879999999999999921e-02 4.000000000000000083e-03 1.073000000000000065e-01 1.630999999999999950e-01
2.290000000000000091e-01 1.034999999999999948e-01 2.539999999999999897e-02 1.801999999999999991e-01 2.033000000000000085e-01 1.542000000000000037e-01 -1.299999999999999940e-03 1.106000000000000039e-01 1.077000000000000041e-01 2.751000000000000112e-01
3.710000000000000103e-02 8.050000000000000211e-02 1.319999999999999993e-02 3.929000000000000270e-01 2.555000000000000049e-01 6.500000000000000222e-02 5.580000000000000238e-02 2.429999999999999868e-02 4.329999999999999821e-02 1.638000000000000012e-01
1.957000000000000128e-01 1.869000000000000106e-01 3.379999999999999671e-02 3.027000000000000246e-01 4.446999999999999842e-01 1.902999999999999969e-01 5.820000000000000173e-02 6.260000000000000286e-02 2.731000000000000094e-01 5.620000000000000551e-01
3.109999999999999917e-02 3.540000000000000091e-02 6.890000000000000291e-02 2.288999999999999924e-01 4.048999999999999821e-01 3.509999999999999926e-02 1.039999999999999952e-02 2.350000000000000006e-02 1.325999999999999956e-01 1.673999999999999932e-01
8.519999999999999796e-02 6.099999999999999867e-02 1.239999999999999956e-02 3.657000000000000250e-01 3.047000000000000264e-01 9.210000000000000131e-02 6.079999999999999988e-02 8.800000000000000530e-03 5.499999999999999681e-03 1.192000000000000004e-01
1.464000000000000024e-01 1.340000000000000080e+00 4.039999999999999841e-02 1.514999999999999958e-01 2.212000000000000077e-01 1.330999999999999961e-01 9.299999999999999239e-03 1.267000000000000071e-01 1.391000000000000014e-01 3.109999999999999987e-01
4.819999999999999979e-02 6.119999999999999746e-02 1.580000000000000016e-01 3.775999999999999912e-01 3.196999999999999842e-01 4.299999999999999656e-02 6.759999999999999343e-02 3.620000000000000301e-02 1.013000000000000012e-01 4.081000000000000183e-01
8.409999999999999420e-02 4.200000000000000261e-02 2.560000000000000123e-02 2.787000000000000033e-01 2.429000000000000048e-01 7.630000000000000671e-02 3.359999999999999792e-02 -1.299999999999999940e-03 1.720000000000000001e-02 1.028000000000000025e-01
2.604000000000000203e-01 1.037000000000000005e-01 1.063999999999999946e-01 1.647000000000000131e-01 1.887999999999999956e-01 1.010999999999999954e-01 5.599999999999999943e-03 8.480000000000000038e-02 1.456999999999999962e-01 2.614000000000000212e-01
2.170999999999999874e-01 2.114000000000000046e-01 6.199999999999999956e-02 2.169000000000000095e-01 4.512999999999999790e-01 1.549000000000000099e-01 6.740000000000000158e-02 2.220000000000000098e-02 2.353999999999999981e-01 7.498000000000000220e-01
2.510999999999999899e-01 1.275000000000000022e-01 6.500000000000000222e-02 1.771000000000000074e-01 2.152000000000000024e-01 1.477999999999999869e-01 1.510000000000000057e-02 1.580999999999999905e-01 2.218999999999999861e-01 3.241999999999999882e-01
3.425000000000000266e-01 3.048000000000000154e-01 6.130000000000000032e-02 2.277000000000000135e-01 4.243999999999999995e-01 2.034999999999999865e-01 6.710000000000000686e-02 4.309999999999999942e-02 2.134999999999999953e-01 7.902000000000000135e-01
7.109999999999999654e-02 1.062999999999999945e+00 1.741000000000000048e-01 1.048499999999999988e+00 8.204000000000000181e-01 2.316000000000000003e-01 5.759999999999999842e-02 2.699999999999999969e-02 8.730000000000000260e-02 4.680000000000000271e-01
7.620000000000000384e-02 5.809999999999999887e-02 1.799999999999999864e-02 2.516999999999999793e-01 2.558000000000000274e-01 4.299999999999999656e-02 5.079999999999999793e-02 2.620000000000000107e-02 1.609999999999999973e-02 1.088999999999999968e-01
1.376000000000000001e-01 4.000000000000000083e-03 1.141999999999999960e-01 1.859000000000000097e-01 3.743000000000000216e-01 -2.270000000000000143e-02 6.500000000000000222e-02 -5.170000000000000290e-02 5.539999999999999786e-02 1.612999999999999989e-01
5.720000000000000084e-02 7.630000000000000671e-02 2.960000000000000131e-02 2.626000000000000001e-01 2.602999999999999758e-01 6.419999999999999318e-02 5.949999999999999734e-02 2.489999999999999852e-02 9.799999999999999684e-03 1.318000000000000005e-01
2.625000000000000111e-01 1.222000000000000031e-01 5.890000000000000097e-02 1.867999999999999938e-01 2.101000000000000090e-01 1.431000000000000050e-01 1.460000000000000013e-02 1.285999999999999921e-01 2.605000000000000093e-01 2.883000000000000007e-01
2.001999999999999891e-01 2.404000000000000026e-01 3.059999999999999873e-02 2.116000000000000103e-01 4.098999999999999866e-01 1.565000000000000002e-01 5.310000000000000137e-02 7.739999999999999658e-02 2.227000000000000091e-01 6.538000000000000478e-01
2.328999999999999959e-01 1.205999999999999989e-01 8.000000000000000167e-02 1.784000000000000030e-01 2.159999999999999976e-01 1.045999999999999985e-01 8.500000000000000611e-03 1.509999999999999953e-01 1.776000000000000079e-01 2.656000000000000028e-01
2.469999999999999973e-02 5.090000000000000080e-02 4.188000000000000056e-01 2.534000000000000141e-01 3.909000000000000252e-01 -6.439999999999999891e-02 6.079999999999999988e-02 -4.139999999999999930e-02 9.919999999999999651e-02 1.758000000000000118e-01
1.058000000000000052e-01 8.630000000000000171e-02 2.510000000000000078e-02 3.055999999999999828e-01 2.614000000000000212e-01 8.050000000000000211e-02 4.939999999999999947e-02 3.729999999999999982e-02 -1.510000000000000057e-02 9.539999999999999869e-02
3.512000000000000122e-01 2.242999999999999994e-01 6.149999999999999911e-02 2.107999999999999874e-01 3.896000000000000019e-01 3.770999999999999908e-01 2.939999999999999905e-02 8.240000000000000102e-02 1.920999999999999930e-01 5.547999999999999599e-01
6.769999999999999629e-02 7.069999999999999896e-02 1.145000000000000046e-01 1.345000000000000084e-01 3.875000000000000111e-01 3.370000000000000218e-01 1.032000000000000001e-01 1.429999999999999882e-01 9.810000000000000664e-02 1.356999999999999873e-01
2.310999999999999999e-01 9.320000000000000506e-02 3.119999999999999857e-02 1.973999999999999921e-01 1.953999999999999904e-01 1.144000000000000017e-01 5.899999999999999863e-03 1.320000000000000062e-01 1.194999999999999951e-01 3.690999999999999837e-01
6.110999999999999766e-01 3.140999999999999903e-01 9.979999999999999982e-02 3.210999999999999965e-01 4.408000000000000251e-01 1.821000000000000119e-01 7.530000000000000582e-02 3.020000000000000115e-02 2.833999999999999853e-01 8.657000000000000250e-01
1.097000000000000058e-01 8.079999999999999682e-02 1.930000000000000118e-02 3.094999999999999973e-01 3.281000000000000028e-01 1.121999999999999942e-01 9.929999999999999938e-02 9.299999999999999239e-03 1.600000000000000077e-03 1.255000000000000004e-01
2.469000000000000083e-01 9.660000000000000531e-02 4.410000000000000031e-02 1.559999999999999998e-01 1.781999999999999973e-01 1.365000000000000102e-01 2.860000000000000042e-02 1.325000000000000067e-01 9.130000000000000615e-02 2.732999999999999874e-01
1.617000000000000104e-01 5.990000000000000185e-02 2.060000000000000026e-02 2.268999999999999906e-01 3.045999999999999819e-01 1.393999999999999961e-01 1.314500000000000002e+00 1.799999999999999864e-02 -2.649999999999999925e-02 1.300000000000000044e-01
5.510000000000000314e-02 9.420000000000000595e-02 4.880000000000000310e-02 2.394000000000000017e-01 3.217999999999999750e-01 1.949999999999999997e-02 7.153000000000000469e-01 5.330000000000000016e-02 1.837999999999999912e-01 3.595999999999999752e-01
2.336999999999999911e-01 1.789000000000000035e-01 5.840000000000000052e-02 4.702000000000000068e-01 3.710999999999999854e-01 2.071999999999999953e-01 4.730000000000000177e-02 5.210000000000000048e-02 2.525000000000000022e-01 7.778000000000000469e-01
2.452999999999999903e-01 1.184999999999999942e-01 8.500000000000000611e-02 1.854999999999999982e-01 2.013999999999999957e-01 1.055999999999999994e-01 2.200000000000000133e-03 1.522999999999999909e-01 1.469999999999999918e-01 3.052000000000000268e-01
3.158000000000000251e-01 8.709999999999999687e-02 7.290000000000000646e-02 7.987999999999999545e-01 4.204999999999999849e-01 1.597000000000000086e-01 6.660000000000000642e-02 3.070000000000000159e-02 2.712999999999999856e-01 6.613999999999999879e-01
7.589999999999999525e-02 3.590000000000000135e-02 4.009999999999999676e-02 1.920000000000000040e-01 5.092999999999999750e-01 1.013000000000000012e-01 1.211799999999999988e+00 2.505999999999999894e-01 1.618999999999999884e-01 3.548000000000000043e-01
9.969999999999999696e-02 3.989999999999999797e-02 1.140000000000000041e-02 2.325000000000000122e-01 2.210000000000000020e-01 6.069999999999999701e-02 6.660000000000000642e-02 1.799999999999999864e-02 -3.500000000000000073e-03 1.048999999999999932e-01
4.739999999999999769e-02 7.499999999999999722e-02 4.519999999999999712e-02 2.116000000000000103e-01 2.391999999999999960e-01 4.379999999999999866e-02 6.239999999999999714e-02 1.590000000000000094e-02 -2.040000000000000147e-02 1.150000000000000050e-01
2.434999999999999942e-01 1.786999999999999977e-01 4.989999999999999991e-02 2.533000000000000251e-01 4.418000000000000260e-01 1.807999999999999885e-01 7.770000000000000517e-02 3.989999999999999797e-02 2.731000000000000094e-01 5.403000000000000025e-01
2.321000000000000008e-01 9.979999999999999982e-02 5.310000000000000137e-02 1.466999999999999971e-01 1.857999999999999929e-01 1.267000000000000071e-01 8.300000000000000086e-03 1.241000000000000020e-01 2.560000000000000053e-01 4.072999999999999954e-01
1.842999999999999916e-01 4.299999999999999656e-02 5.360000000000000181e-02 2.558000000000000274e-01 3.864000000000000212e-01 5.009999999999999870e-02 4.167000000000000148e-01 2.779999999999999832e-02 8.390000000000000235e-02 1.356999999999999873e-01
7.729999999999999372e-02 7.810000000000000275e-02 3.090000000000000038e-02 1.066899999999999959e+00 3.052000000000000268e-01 7.230000000000000315e-02 6.919999999999999762e-02 9.799999999999999684e-03 7.100000000000000408e-03 1.506000000000000116e-01
4.941999999999999726e-01 2.316999999999999893e-01 6.469999999999999363e-02 2.429999999999999938e-01 3.948999999999999733e-01 1.474999999999999922e-01 5.630000000000000282e-02 7.660000000000000142e-02 2.487999999999999934e-01 7.239999999999999769e-01
2.351000000000000034e-01 1.092999999999999944e-01 4.730000000000000177e-02 1.544000000000000095e-01 1.802999999999999881e-01 1.293999999999999873e-01 1.250000000000000069e-02 1.370000000000000107e-01 1.733999999999999986e-01 2.947000000000000175e-01
1.617999999999999994e-01 1.510000000000000057e-02 7.549999999999999767e-02 2.069999999999999896e-01 3.998999999999999777e-01 2.220000000000000098e-02 4.599999999999999922e-02 -2.290000000000000022e-02 1.044000000000000067e-01 2.084999999999999909e-01
2.796000000000000152e-01 1.140000000000000041e-01 7.760000000000000231e-02 1.454000000000000015e-01 1.706000000000000016e-01 8.669999999999999929e-02 2.649999999999999925e-02 1.126999999999999946e-01 5.909999999999999976e-02 3.872999999999999776e-01
6.189999999999999669e-02 6.600000000000000311e-02 3.059999999999999873e-02 1.076100000000000056e+00 3.771999999999999797e-01 2.510000000000000009e-01 1.744999999999999885e-01 6.919999999999999762e-02 -1.100000000000000066e-03 1.456000000000000072e-01
2.999999999999999889e-02 5.279999999999999971e-02 1.107999999999999957e-01 1.275999999999999912e-01 2.973000000000000087e-01 -1.399999999999999986e-03 3.729999999999999982e-02 -2.869999999999999982e-02 6.779999999999999916e-02 1.749999999999999889e-01
1.983999999999999930e-01 2.013999999999999957e-01 3.169999999999999901e-02 2.494000000000000106e-01 4.391999999999999793e-01 1.549000000000000099e-01 4.390000000000000152e-02 6.160000000000000198e-02 2.230000000000000038e-01 6.522000000000000020e-01
2.621999999999999886e-01 1.829000000000000070e-01 4.170000000000000095e-02 2.280000000000000082e-01 4.602999999999999869e-01 1.612999999999999989e-01 5.709999999999999798e-02 4.179999999999999688e-02 2.177000000000000046e-01 5.054999999999999494e-01
-6.499999999999999702e-03 4.830000000000000265e-02 5.510000000000000314e-02 1.534999999999999976e-01 3.594999999999999862e-01 -1.319999999999999993e-02 4.329999999999999821e-02 2.120000000000000009e-02 1.088999999999999968e-01 1.736999999999999933e-01
6.619999999999999496e-02 5.729999999999999677e-02 3.459999999999999881e-02 2.561999999999999833e-01 3.002000000000000224e-01 1.089999999999999997e-01 5.229999999999999927e-02 2.570000000000000062e-02 -2.040000000000000147e-02 3.333999999999999742e-01
2.340000000000000135e-01 1.135000000000000037e-01 9.929999999999999938e-02 1.469999999999999918e-01 1.620999999999999941e-01 1.154000000000000026e-01 1.460000000000000013e-02 1.464999999999999913e-01 1.545999999999999874e-01 4.857000000000000206e-01
7.799999999999999989e-02 6.149999999999999911e-02 2.850000000000000103e-02 3.857999999999999763e-01 1.897999999999999965e-01 8.000000000000000167e-02 5.790000000000000008e-02 3.599999999999999728e-02 -1.460000000000000013e-02 1.300000000000000044e-01
8.880000000000000393e-02 4.200000000000000261e-02 1.371999999999999886e-01 1.310999999999999943e-01 3.563999999999999946e-01 6.329999999999999516e-02 4.070000000000000007e-02 -1.499999999999999944e-02 1.734999999999999876e-01 1.456999999999999962e-01
2.446000000000000119e-01 7.599999999999999811e-02 4.938000000000000167e-01 3.153000000000000247e-01 2.041000000000000036e-01 1.328000000000000014e-01 1.490000000000000005e-02 1.439000000000000001e-01 2.156000000000000139e-01 4.078999999999999848e-01
2.358000000000000096e-01 1.502000000000000002e-01 5.569999999999999951e-02 2.575000000000000067e-01 4.289000000000000035e-01 1.401999999999999913e-01 4.920000000000000068e-02 4.019999999999999962e-02 2.823999999999999844e-01 5.783000000000000362e-01
